Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2030-03-15,12.6,33,819.8,7,50
2030-03-16,20.1,64,1074.2,7.7,90
2030-03-17,28.8,45,1126.4,6.9,50
2030-03-18,15.2,39,1223.8,5.7,70
2030-03-19,18.1,74,812,7.7,70
2030-03-20,26.6,43,1070.1,6.1,50
2030-03-21,34.6,58,1158.8,5.7,60
2030-03-22,20,56,1164.7,6.2,100
2030-03-23,13.8,81,500.1,5.1,40
2030-03-24,11,74,928.6,7.1,40
2030-03-25,34.1,55,735.5,7.8,60
2030-03-26,18.2,82,1839.7,7.3,50
2030-03-27,11.2,85,1945.9,6,30
2030-03-28,24.9,64,1370.4,6.9,100
2030-03-29,11.6,35,506.3,5.6,40
2030-03-30,11.1,32,1895.1,6.6,30
2030-03-31,10.3,41,1530.9,7.7,20
2030-04-01,22.2,44,1455.5,5.9,70
2030-04-02,31.3,85,1687.6,7.3,20
2030-04-03,11.2,45,1942.4,7.5,20
2030-04-04,17,69,521,7.7,90
2030-04-05,13.9,35,738.5,5.6,40
2030-04-06,17.3,35,885.6,6.3,80
2030-04-07,22.3,64,812.2,6.5,100
2030-04-08,32.8,39,1408.8,6.4,50
2030-04-09,17.4,82,588.7,8,70
2030-04-10,29.8,51,1262.1,7.5,60
2030-04-11,17.4,61,1449.7,6.1,100
2030-04-12,31.3,45,1342.2,5,40
2030-04-13,25.2,81,677.8,6.1,50
2030-04-14,16.7,54,1704.7,7.7,70
2030-04-15,13,46,1730.5,6.2,30
2030-04-16,25.4,37,1843,6.2,30
2030-04-17,18.8,47,1630.6,7.7,50
2030-04-18,28.4,60,532.3,5.8,60
2030-04-19,34.1,50,1461.2,7.3,60
2030-04-20,10.9,36,1117.7,5.6,40
2030-04-21,33.1,39,739.4,7,50
2030-04-22,30.4,30,1719.9,7.8,20
2030-04-23,30.7,49,1660.7,7,30
2030-04-24,33.8,33,1336.4,5.8,40
2030-04-25,34.7,34,1228.7,6.9,50
2030-04-26,10.8,78,1640.8,6.1,30
2030-04-27,30.7,61,700.6,6,70
2030-04-28,29.3,62,969.9,7.2,60
2030-04-29,20.8,62,1770.8,6.8,80
2030-04-30,17.4,40,1030.4,6.4,80
2030-05-01,10.1,35,1524,6.4,30
2030-05-02,18.2,73,1910.5,7.1,50
2030-05-03,31.8,76,1309.6,5.5,40
2030-05-04,22.7,32,1784.3,5,50
2030-05-05,31.7,46,629.1,6.2,50
2030-05-06,23.1,48,1626.2,5.3,50
2030-05-07,27.1,31,514.7,7,50
2030-05-08,12.8,33,1401.7,6.2,50
2030-05-09,14,43,1202.9,5.7,40
2030-05-10,12.6,59,1366.1,6.5,70
2030-05-11,11,64,619.8,7.1,60
2030-05-12,33.7,88,1248.5,7.3,40
2030-05-13,23.2,37,590.5,6.4,80
2030-05-14,26.2,54,1605.7,5.1,40
2030-05-15,15.9,82,1072.3,7.1,70
2030-05-16,19.9,33,604.9,7.9,70
2030-05-17,32.2,72,1093,6,50
2030-05-18,24.3,74,1711.4,7.5,50
2030-05-19,11.6,72,708.6,7.9,40
2030-05-20,25.2,54,1309.8,5.4,60
2030-05-21,20.3,36,1897.9,7.8,50
2030-05-22,12.1,41,803.1,5.9,40
2030-05-23,25.3,60,824,7.6,60
2030-05-24,21.1,59,1702.2,7.6,70
2030-05-25,19.2,38,847.9,6.4,80
2030-05-26,29.7,58,902.3,7.3,60
2030-05-27,15.8,80,1376.5,5.5,70
2030-05-28,22.8,33,1838,6.9,60
2030-05-29,16.4,76,1588.8,7.2,50
2030-05-30,31.2,31,1322.4,7.8,40
2030-05-31,33.6,45,1098.7,7.6,40
2030-06-01,17.8,72,784.1,5.5,70
2030-06-02,18.3,56,1410.2,5.5,90
2030-06-03,21.5,86,1334.2,6.5,80
2030-06-04,15.8,75,1889,5.7,50
2030-06-05,28.8,42,812.2,7.6,40
2030-06-06,20,53,1529,6.9,80
2030-06-07,19.5,77,1198,7.4,70
2030-06-08,28.8,84,1853.8,7.8,20
2030-06-09,11.6,37,1190.6,7.9,40
2030-06-10,32,55,808.8,7.4,60
2030-06-11,28.5,84,793.8,5.1,40
2030-06-12,22.1,65,1499.9,6.9,100
2030-06-13,18.9,40,745.4,5.7,70
2030-06-14,22.6,66,619.2,5.8,90
2030-06-15,13.1,60,1267.2,7.2,60
2030-06-16,14.4,43,1902.5,6.1,30
2030-06-17,12.5,39,964.3,7.2,40
2030-06-18,17,53,1771.7,5.9,70
2030-06-19,14.3,51,1048,7.2,60
2030-06-20,27.2,31,1429.6,6.4,50
2030-06-21,16.6,37,1267.5,6.4,80
2030-06-22,12.3,39,1869,6.6,30
2030-06-23,26.3,66,1886.2,6.7,50
2030-06-24,12.8,75,1208,5.8,40
2030-06-25,27.7,75,1479.2,6.2,50
2030-06-26,11.5,58,1451,5.4,60
2030-06-27,32.8,81,611.4,6.1,50
2030-06-28,29.3,61,1102.2,6,70
2030-06-29,34.7,76,830.6,7.2,40
2030-06-30,15.3,87,1626.4,5.6,50
2030-07-01,13.6,33,615.4,7.3,40
2030-07-02,14.6,83,1518.7,5.7,20
2030-07-03,22.2,68,824,5.1,90
2030-07-04,21.7,64,1496.4,5.9,90
2030-07-05,27.9,65,584.9,7.6,60
2030-07-06,26.3,73,1077.8,5.3,40
2030-07-07,25.4,36,1791.8,6.3,30
2030-07-08,28.6,78,639.7,5,40
2030-07-09,31.3,84,1828.6,6.7,30
2030-07-10,16.1,76,1990.7,7.3,50
2030-07-11,10.8,47,1035.1,7.7,40
2030-07-12,34.8,83,1110.7,5.1,40
2030-07-13,14.4,80,1367.8,7.4,40
2030-07-14,26.3,49,1497.4,8,40
2030-07-15,25,66,1285.9,5.7,90
2030-07-16,11.3,78,1956.9,6.3,30
2030-07-17,34.4,63,1874.8,6,50
2030-07-18,20.9,40,1961.6,6.4,60
2030-07-19,28.2,63,1883.8,5,40
2030-07-20,34.4,62,860.4,6.2,70
2030-07-21,12.4,48,1079.3,5.1,40
2030-07-22,22.5,59,1714,8,70
2030-07-23,18.5,40,1926.9,5.5,50
2030-07-24,15.8,80,871.7,7.3,70
2030-07-25,32.4,53,1275,5.2,60
2030-07-26,33.4,41,1137.5,5.6,40
2030-07-27,24.4,55,1937.2,7.8,70
2030-07-28,31.6,73,1128.4,5.4,40
2030-07-29,12.4,60,1191.2,6,70
2030-07-30,34.8,73,1672.2,7.2,20
2030-07-31,16,57,959.7,8,90
2030-08-01,14.6,39,1221.6,7.7,40
2030-08-02,20.8,71,1199.5,7.9,70
2030-08-03,13.5,79,772.7,6.7,50
2030-08-04,27,35,1688.7,5.5,20
2030-08-05,29.5,65,1943.9,7,50
2030-08-06,26.1,50,682.3,5.8,60
2030-08-07,17.7,46,1659.3,7.1,50
2030-08-08,13.6,38,1308.5,6.1,50
2030-08-09,16.5,72,1692.1,5.2,50
2030-08-10,12,45,1800.3,6,30
2030-08-11,30.6,88,1116.4,7.3,40
2030-08-12,21.8,33,1804.2,6.7,60
2030-08-13,21.5,64,1045.3,5.4,90
2030-08-14,21.2,48,755.1,6.6,80
2030-08-15,11.4,30,1108,6.3,50
2030-08-16,34.7,86,1780.3,5.3,20
2030-08-17,18.9,88,1238.3,5.1,70
2030-08-18,11.3,35,607.6,6.2,50
2030-08-19,11.7,86,1133.6,7.2,40
2030-08-20,10.4,65,1572.4,5.6,40
2030-08-21,22.5,62,1909.7,7.6,70
2030-08-22,15.7,44,1643.2,7.1,50
2030-08-23,24.1,39,1227.7,7.4,70
2030-08-24,29.1,65,1258.7,6.1,70
2030-08-25,24.3,68,1042,7.5,90
2030-08-26,30.3,50,877.8,5.7,60
2030-08-27,24.1,53,1726.5,6.4,80
2030-08-28,18,65,1896.5,6.2,80
2030-08-29,34.5,60,1669.9,5.1,40
2030-08-30,12,45,1127.6,5.9,40
2030-08-31,23.4,52,1058.3,7,100
2030-09-01,15.7,71,601.9,6.4,80
2030-09-02,12.5,57,975.2,5.9,60
2030-09-03,21.3,86,835.7,6.7,80
2030-09-04,17.4,39,1487.4,5.3,70
2030-09-05,34.2,73,1486.3,5.8,40
2030-09-06,34.9,36,1092.7,7.9,40
2030-09-07,26.8,65,1046.4,7.7,60
2030-09-08,18.7,76,591.1,6.5,80
2030-09-09,15.1,46,1404.4,6.3,80
2030-09-10,13.6,56,986.9,6,70
2030-09-11,21.1,66,1900.5,6.2,80
2030-09-12,34.3,41,1960.5,7.8,20
2030-09-13,14.1,82,1062,6.6,50
2030-09-14,19.3,83,636.9,5.9,70
2030-09-15,23.3,87,634.1,5.6,70
2030-09-16,20.4,42,1443.6,5.5,70
2030-09-17,26.2,51,1245.2,7.4,60
2030-09-18,15.5,31,731.4,6.5,80
2030-09-19,21.4,30,1603,7,60
2030-09-20,14.4,54,1614.7,7.7,40
2030-09-21,19.7,37,1558.4,6.4,60
2030-09-22,28.7,42,1123.6,6.9,50
2030-09-23,24.6,32,1045,6.4,80
2030-09-24,20.1,38,1557.8,6,60
2030-09-25,25.2,42,1480.3,5.5,40
2030-09-26,29.5,57,1320.2,5.5,60
2030-09-27,21.4,46,1622.3,7.2,50
2030-09-28,16.2,45,1525.6,7.2,50
2030-09-29,27.4,75,1235.8,5.2,40
2030-09-30,14.7,72,1063.6,6.8,50
2030-10-01,22.6,54,1734.9,6.5,80
2030-10-02,16.3,60,764.6,5,90
2030-10-03,32.3,46,1892.3,6.9,30
2030-10-04,28,87,979.2,7.1,40
2030-10-05,28.2,85,1547.1,6.3,30
2030-10-06,25.9,56,663.4,6.3,70
2030-10-07,12.2,45,1811.3,6.6,30
2030-10-08,12.9,66,1654.3,6.3,50
2030-10-09,18.8,37,528,7.2,70
2030-10-10,19.2,81,1076,5.8,70
2030-10-11,15,60,1243,6.4,100
2030-10-12,33.5,52,1555.3,5.7,40
2030-10-13,23.6,53,950.1,6.9,100
2030-10-14,33.6,30,1098.5,7,50
2030-10-15,27.6,70,1698.3,6.8,50
2030-10-16,31.8,88,775.9,8,40
2030-10-17,35,31,884.9,6.2,50
2030-10-18,27,76,1944,7.5,20
2030-10-19,23.2,70,1876.4,5.2,70
2030-10-20,29.3,66,637.2,5.6,60
2030-10-21,20.2,78,1939.6,5.6,50
2030-10-22,14,89,1861.4,7.1,20
2030-10-23,15.9,81,884.7,5.5,70
2030-10-24,27.8,40,1613.9,6.1,30
2030-10-25,18.9,56,886.8,6.8,100
2030-10-26,22.8,81,601.6,7.2,70
2030-10-27,12,69,891.7,6.6,70
2030-10-28,33.6,56,662.8,5.4,60
2030-10-29,13,65,782.5,6.2,70
2030-10-30,14.4,68,584.1,6.6,70
2030-10-31,23.9,57,889.8,5.1,90
2030-11-01,27.2,33,1409.9,5.1,40
2030-11-02,34.3,57,1143.8,6.9,70
2030-11-03,19.7,68,1614.6,7.2,70
2030-11-04,14.2,65,561,7,70
2030-11-05,20.3,32,1156.8,7.4,70
2030-11-06,28.4,59,744.4,6.8,70
2030-11-07,33.1,35,1076.2,6.2,50
2030-11-08,13,70,876.9,6.7,70
2030-11-09,14.8,51,1601.8,5.4,40
2030-11-10,12.7,54,1643.8,5.1,40
2030-11-11,14.5,40,1970.3,5.4,20
2030-11-12,23.8,42,1907,5.6,50
2030-11-13,22.2,55,1826.9,7.3,70
2030-11-14,19.2,77,1264.7,5.1,70
2030-11-15,12,60,1124.3,6.7,70
2030-11-16,22.4,71,1557.9,6.6,60
2030-11-17,10.5,88,827.2,5.4,40
2030-11-18,32.8,32,1392.5,5.4,40
2030-11-19,34.8,52,1380.1,5.6,60
2030-11-20,13.4,51,1315.4,5.4,60
2030-11-21,20,40,629.8,6.2,80
2030-11-22,10.9,31,1894.3,5.5,20
2030-11-23,31.6,47,1174.9,6.2,50
2030-11-24,18.4,59,1179.3,6.2,100
2030-11-25,13.1,73,1714.9,7,30
2030-11-26,12.7,51,1165.9,5.1,60
2030-11-27,14.8,56,734,7.1,60
2030-11-28,12.6,72,1051,5.8,40
2030-11-29,14.1,43,1521.7,5.4,20
2030-11-30,22.8,71,1744.5,5.4,50
2030-12-01,29.3,33,987.3,5.1,40
2030-12-02,26.7,63,1033.1,5.5,60
2030-12-03,15.6,56,983.5,7.7,90
2030-12-04,14,62,931,5.1,60
2030-12-05,26.6,74,824.5,5.6,40
2030-12-06,32,67,1437.1,7.8,60
2030-12-07,29.6,43,1284.2,6.6,50
2030-12-08,13.8,47,1361.1,6.7,50
2030-12-09,28,33,1374.1,5.6,40
2030-12-10,12.7,74,1213.9,5.8,40
2030-12-11,30.5,34,1149.2,6.5,50
2030-12-12,25.6,55,772.4,7.5,60
2030-12-13,27.3,42,500.6,6.9,50
2030-12-14,16.5,58,1492.3,6.7,100
2030-12-15,31.3,87,1130.6,7.5,40
2030-12-16,28.7,35,644,6.1,50
2030-12-17,31.3,38,932.1,7.1,40
2030-12-18,18.1,83,983.3,5.6,70
2030-12-19,23.1,70,963.7,6.7,100
2030-12-20,17,55,912.9,6.4,100
2030-12-21,16.6,42,1122.6,7,80
2030-12-22,16.1,79,589.3,7.5,70
2030-12-23,12.5,87,1696,5.3,20
2030-12-24,33,76,1504.8,5.1,20
2030-12-25,10.4,66,1983.6,7.4,40
2030-12-26,24,68,1354.9,5.4,90
2030-12-27,15.5,43,1292,6.7,80
2030-12-28,28.8,62,528.9,7.1,60
2030-12-29,29,68,1547.8,6.4,50
2030-12-30,14,89,1331.1,6.4,50
2030-12-31,23.9,84,974.2,6.9,80
2031-01-01,34.8,68,860.5,6.9,70
2031-01-02,13.7,66,1187.4,7.1,60
2031-01-03,19.6,45,1786.6,7.1,50
2031-01-04,13.1,54,1913.4,7.1,40
2031-01-05,10.2,46,1909.6,7,30
2031-01-06,26.4,35,1517.4,5.6,20
2031-01-07,12.4,77,1115,5.9,40
2031-01-08,27.1,46,1646.1,6.8,30
2031-01-09,22.9,39,1500.7,7.9,50
2031-01-10,25.8,49,1598,7.1,20
2031-01-11,22,61,1583.6,7.1,70
2031-01-12,20.8,54,771,8,90
2031-01-13,26.4,62,1866.8,7.2,40
2031-01-14,17.8,89,1492.8,6.4,80
2031-01-15,11.1,54,1414.7,5.4,60
2031-01-16,34,52,1845.5,7.8,40
2031-01-17,21.3,63,1369,6.7,100
2031-01-18,25.7,45,1886.5,5.4,20
2031-01-19,30.7,85,685.2,8,40
2031-01-20,26.8,40,1891.5,5.5,20
2031-01-21,23.5,84,893.3,5.4,70
2031-01-22,12.9,50,1719.5,5.3,40
2031-01-23,14.1,32,637.3,5.3,40
2031-01-24,34.7,72,902.8,5.5,40
2031-01-25,22.2,85,940.7,6.5,80
2031-01-26,16.8,30,1281.7,6.8,80
2031-01-27,33.9,45,613.7,6.9,50
2031-01-28,15.4,84,1548.9,5.8,50
2031-01-29,34.3,31,1140.1,5.4,40
2031-01-30,33.4,73,663.9,7,50
2031-01-31,11.6,65,1518.6,7.7,40
2031-02-01,23.1,44,604.6,7.5,70
2031-02-02,24.5,52,765.4,5.4,90
2031-02-03,33.5,62,1173.9,7.5,60
2031-02-04,22.8,53,556.3,7.6,90
2031-02-05,15.8,80,1244,5.2,70
2031-02-06,18.4,53,880.2,5.6,90
2031-02-07,30.9,77,591.9,6.1,50
2031-02-08,12.2,35,1262.4,7.4,40
2031-02-09,18.9,42,1000.4,7.6,70
2031-02-10,27,83,1759.3,6.7,30
2031-02-11,27.8,58,678.1,6.1,70
2031-02-12,11.8,76,1299.3,6.3,50
2031-02-13,20.9,46,1474.5,6.7,80
2031-02-14,24.8,37,1151.5,6.7,80
2031-02-15,15.5,74,796.7,5.9,70
2031-02-16,10.7,85,1284.9,5.2,40
2031-02-17,16.6,69,1695.6,5.7,70
2031-02-18,22,73,1198.3,5.2,70
2031-02-19,25.2,47,1471.6,5,40
2031-02-20,32.1,71,1303.8,5.9,40
2031-02-21,26.1,36,1816.8,6.9,30
2031-02-22,21,68,1675.3,6.6,80
2031-02-23,24,83,779.3,7.6,70
2031-02-24,22.7,85,1506.6,6.3,60
2031-02-25,12.8,68,1306.9,6,70
2031-02-26,29.2,70,1870.3,6.4,50
2031-02-27,23,70,1136.2,7.7,90
2031-02-28,15,78,1314.5,6.5,80
2031-03-01,12,55,1215.1,7.2,60
2031-03-02,14.2,42,770.5,7,50
2031-03-03,15.7,65,1305.4,7.2,90
2031-03-04,30.5,86,1565.1,7.2,20
2031-03-05,33.5,85,1860.7,6.6,30
2031-03-06,32.1,69,607.4,5.8,60
2031-03-07,30.2,66,779.4,5.2,60
2031-03-08,10.5,68,607.8,6.6,70
2031-03-09,33.2,64,791.1,6,70
2031-03-10,10.6,44,1761.2,7.5,20
2031-03-11,17.7,84,990.4,5.3,70
2031-03-12,13.2,86,643.5,7.9,40
2031-03-13,31.9,65,769.5,7.1,60
2031-03-14,27.2,85,859.2,6.9,50
2031-03-15,26.9,61,1126.5,6.2,70
2031-03-16,17.9,51,1729.6,7.1,70
2031-03-17,26.9,36,712.1,7.2,40
2031-03-18,14.1,88,546.2,6.2,50
2031-03-19,32.5,81,1012.6,7,50
2031-03-20,32.8,71,800.1,5.3,40
2031-03-21,16.1,84,830.9,6.5,80
2031-03-22,29.1,49,801.8,7.7,40
2031-03-23,29.2,30,752.3,5.8,40
2031-03-24,24.2,42,1446.3,5.2,70
2031-03-25,19.6,41,915.3,7.7,70
2031-03-26,16.3,63,1049.5,7.1,90
2031-03-27,30.9,35,632.9,8,40
2031-03-28,25.8,84,1679.4,5.9,20
2031-03-29,26,80,1720.8,5.5,20
2031-03-30,30.4,30,1465.1,7.1,40
2031-03-31,13.3,34,1795.8,5.1,20
2031-04-01,20.4,87,1111.4,6.4,80
2031-04-02,19.2,68,1556.7,7.9,70
2031-04-03,32,88,1400.8,6.9,50
2031-04-04,23.8,88,520,6.5,80
2031-04-05,26.8,59,1764.2,7.8,40
2031-04-06,16,87,653.7,5.6,70
2031-04-07,14.8,30,700.6,6.4,50
2031-04-08,25.2,37,967.6,6.8,50
2031-04-09,28,74,588,5.7,40
2031-04-10,18.7,37,1757.6,6.7,60
2031-04-11,20.5,71,799.8,7.5,70
2031-04-12,34.1,83,1880.9,5.5,20
2031-04-13,20.1,68,698.2,6.9,100
2031-04-14,34.2,73,653.8,7.5,40
2031-04-15,11.2,40,1630.3,8,20
2031-04-16,25.9,57,1896.1,7.4,40
2031-04-17,22.6,36,562.3,7.2,70
2031-04-18,25.7,42,1161.9,6.5,50
2031-04-19,10,55,1299.1,7.1,60
2031-04-20,33.4,83,1792.9,7.7,20
2031-04-21,25.8,86,793.7,5.3,40
2031-04-22,20.5,74,757.7,5.5,70
2031-04-23,33.3,87,1147.7,6,50
2031-04-24,26,66,1450.3,5.7,60
2031-04-25,17.1,71,1792.7,5.8,50
2031-04-26,21.9,87,881.8,5.4,70
2031-04-27,10,75,1434.4,7,50
2031-04-28,27.3,51,622.6,5.2,60
2031-04-29,33.9,83,888.8,7.3,40
2031-04-30,11.8,89,1580.8,7.8,20
2031-05-01,32.6,47,1422.9,5.6,40
2031-05-02,11,65,1573.8,7.3,40
2031-05-03,29.7,77,1547.2,7.5,20
2031-05-04,30.2,80,1389,5.6,40
2031-05-05,19.2,50,1665.7,6.2,80
2031-05-06,28.2,52,902.1,6.6,70
2031-05-07,15.9,64,1686.7,5.5,70
2031-05-08,15,51,1680.1,7.9,70
2031-05-09,25.7,72,1900.8,6.8,30
2031-05-10,22,49,1807.4,6.8,60
2031-05-11,14.2,78,1980.1,6.2,30
2031-05-12,28.4,66,1087,5.9,60
2031-05-13,21,32,1197.3,5.7,70
2031-05-14,27.4,34,503.2,5.4,40
2031-05-15,11.3,68,1457.4,8,60
2031-05-16,10.3,68,786.7,7.7,60
2031-05-17,15.8,44,1149.8,6.9,80
2031-05-18,32.1,84,1660.9,6.6,30
2031-05-19,26.2,55,990.4,7,70
2031-05-20,18.3,35,788.1,7.3,70
2031-05-21,32.2,33,1108.1,7.1,40
2031-05-22,26.4,30,550,5.7,40
2031-05-23,21.8,30,1269.8,7.2,70
2031-05-24,19.4,86,942.8,5,70
2031-05-25,27.4,72,1508.9,7.2,20
2031-05-26,17.2,78,1049.3,5.4,70
2031-05-27,23.2,76,663.4,7.6,70
2031-05-28,26.9,46,1501.3,5.3,20
2031-05-29,13.2,42,1867.8,7.2,20
2031-05-30,11.5,79,1742.1,5.5,20
2031-05-31,27.5,64,893,7.2,60
2031-06-01,27.4,71,1282,7.1,40
2031-06-02,34.5,48,1641.4,6,30
2031-06-03,28.6,47,1516.7,7.4,20
2031-06-04,25.5,52,737.5,5.5,60
2031-06-05,22.4,45,1086.1,6.3,80
2031-06-06,10.9,70,555.8,5.6,60
2031-06-07,27.3,52,1485.8,7.1,60
2031-06-08,13.6,51,1468.5,5.4,60
2031-06-09,20.6,30,1882.5,8,50
2031-06-10,10.4,86,1216.8,6.6,50
2031-06-11,22.5,80,1380.7,6.6,80
2031-06-12,12.5,36,1206.9,5.6,40
2031-06-13,33.7,52,1193.9,7.2,60
2031-06-14,26.6,45,1251.5,6.3,50
2031-06-15,18.9,41,906.5,6,80
2031-06-16,27,68,584.1,5.1,60
2031-06-17,28,89,953.7,5.5,40
2031-06-18,21.5,75,1841.9,6.8,60
2031-06-19,33,34,1336.6,5.9,40
2031-06-20,13.2,84,873.9,6.4,50
2031-06-21,28.3,75,1758.8,6.3,30
2031-06-22,19.2,83,1658.9,5.7,50
2031-06-23,11.7,86,995.9,5.4,40
2031-06-24,23.9,70,1902.7,7.3,70
2031-06-25,26.2,78,940.3,5.3,40
2031-06-26,30.7,61,521.8,6.2,70
2031-06-27,31.7,56,1012.9,5.9,60
2031-06-28,18.5,82,760.6,5.4,70
2031-06-29,34.3,88,1004.7,6.4,50
2031-06-30,12.9,80,817.7,6,50
2031-07-01,24.4,55,1124.4,6.2,100
2031-07-02,23.1,59,937.6,6.2,100
2031-07-03,33.9,62,901.6,6.4,70
2031-07-04,21.1,53,1339.2,6.9,100
2031-07-05,14.7,64,1081.9,6.7,70
2031-07-06,34.6,40,1730.4,8,20
2031-07-07,17.4,83,1361,7.3,70
2031-07-08,27.8,66,1083.7,5.3,60
2031-07-09,20.8,58,1758.7,7.6,70
2031-07-10,12.9,62,1113.4,7.6,60
2031-07-11,14.9,43,1279.4,6.8,50
2031-07-12,17.3,80,1868.8,5.4,50
2031-07-13,11.9,77,500.2,5.2,40
2031-07-14,14.5,84,1717,7.3,20
2031-07-15,20.7,54,1947.3,6.5,80
2031-07-16,13,76,1431.5,5.4,40
2031-07-17,16.6,80,1727.4,6.6,60
2031-07-18,11.6,64,1382.1,6.3,70
2031-07-19,11,58,1227.2,7.5,60
2031-07-20,20.6,69,1949,7.9,70
2031-07-21,31.5,40,1746.6,6.4,30
2031-07-22,23.1,79,1446,5.1,70
2031-07-23,29.8,61,1575.7,5.8,40
2031-07-24,12.1,87,705.7,6.2,50
2031-07-25,15.7,59,1507.9,6.7,80
2031-07-26,33.5,67,970.3,7.4,60
2031-07-27,21.4,36,1422.2,6,80
2031-07-28,31,37,889.5,6.3,50
2031-07-29,17.2,80,815.5,5.3,70
2031-07-30,22.2,60,1935.9,7.8,70
2031-07-31,27.4,74,1577.5,8,20
2031-08-01,26.9,81,1006,6.2,50
2031-08-02,15.9,55,1020.2,6.5,100
2031-08-03,10.7,44,1976.4,5.6,20
2031-08-04,26.1,57,905.7,6.1,70
2031-08-05,21.7,50,1541.5,6.4,80
2031-08-06,24.4,49,933.6,6.4,80
2031-08-07,25.5,38,968.3,5.5,40
2031-08-08,27.9,72,1812.4,7,30
2031-08-09,12.5,39,1506.5,7.6,20
2031-08-10,19.2,72,935.6,6.9,80
2031-08-11,11.9,81,838.1,7.2,40
2031-08-12,18.8,62,941.9,7.3,90
2031-08-13,33.4,43,610.3,7.6,40
2031-08-14,22.8,47,538.8,5.7,70
2031-08-15,18.4,67,569.4,5.5,90
2031-08-16,14.5,89,1660.1,5.6,20
2031-08-17,22.2,32,917.3,5.3,70
2031-08-18,12.2,47,1389.3,7.6,40
2031-08-19,28.2,66,639.4,7.7,60
2031-08-20,10.3,71,1335.8,6.1,50
2031-08-21,22.6,60,1136.4,7.5,90
2031-08-22,10.8,55,886.4,5.3,60
2031-08-23,30.9,70,1420.4,7.9,60
2031-08-24,16.5,87,612.9,6,80
2031-08-25,27,61,1747.6,5.8,40
2031-08-26,30.9,39,1229.1,6.4,50
2031-08-27,16.9,82,1980.2,6.7,60
2031-08-28,24.2,42,1675.9,5.1,50
2031-08-29,34.4,87,1088.9,5.5,40
2031-08-30,27.7,66,1781.9,6.8,50
2031-08-31,25.5,40,690.6,6,50
2031-09-01,14,37,1562,7.9,20
2031-09-02,33.9,64,1794.4,6.7,50
2031-09-03,34,86,1778.4,5.4,20
2031-09-04,23.9,60,1938.5,7.4,70
2031-09-05,20.8,68,1125,7.7,90
2031-09-06,13.8,73,540.7,6.8,50
2031-09-07,22.5,76,633.6,6.1,80
2031-09-08,11.7,51,635.4,6.3,70
2031-09-09,24.2,50,1284.9,5.2,90
2031-09-10,16.4,77,1315.8,6.6,80
2031-09-11,12.7,30,664.1,7.7,40
2031-09-12,27.4,32,913.9,5.2,40
2031-09-13,26.6,43,518.3,5.7,40
2031-09-14,14,48,709.4,7.1,40
2031-09-15,34.7,47,686.9,5.3,40
2031-09-16,18.1,31,1975.6,7.9,50
2031-09-17,29.6,57,991.8,6.8,70
2031-09-18,20.4,59,1871.4,5.5,70
2031-09-19,17.8,64,1873.3,6.3,80
2031-09-20,13.7,80,1227.2,7.4,40
2031-09-21,10.1,35,1326.1,6.2,50
2031-09-22,11.1,56,1469.5,6.6,70
2031-09-23,27.9,57,1349.8,6.4,70
2031-09-24,11.4,76,1502.5,6.5,30
2031-09-25,23.6,34,1226.4,7.4,70
2031-09-26,12.6,74,1136.3,5.6,40
2031-09-27,20.3,52,1525.9,6.8,80
2031-09-28,21.9,32,1244.1,5.1,70
2031-09-29,10.4,55,502.5,6.2,70
2031-09-30,23.4,42,1325.5,6.7,80
2031-10-01,29,55,1412.9,7.1,60
2031-10-02,33.6,72,552.7,7.1,40
2031-10-03,13,70,1371,6.3,70
2031-10-04,16.2,85,928.9,7.6,70
2031-10-05,22.1,44,1369.2,6,80
2031-10-06,14.6,66,1908.9,6.4,50
2031-10-07,23.2,41,846.7,6.3,80
2031-10-08,23.5,55,1764.1,6.9,80
2031-10-09,14.6,77,579.5,7.1,40
2031-10-10,31.2,62,1255.1,7.3,60
2031-10-11,13.1,31,1946.9,7.2,20
2031-10-12,27.3,34,1002.6,6,50
2031-10-13,27.8,48,807,5.5,40
2031-10-14,10.9,78,1748.2,6.9,30
2031-10-15,34.3,62,1483,7.3,60
2031-10-16,26,43,817.5,7.8,40
2031-10-17,32.1,51,1053.4,5.5,60
2031-10-18,10,68,1364.3,6.6,70
2031-10-19,16.8,59,907.2,7.8,90
2031-10-20,20.5,80,1981.9,6.9,60
2031-10-21,11.7,55,1338.4,7.4,60
2031-10-22,30.2,44,1778.1,7.6,20
2031-10-23,11.3,87,1507.9,7.9,20
2031-10-24,12.1,72,1694.2,6.3,30
2031-10-25,32,39,1019,6.5,50
2031-10-26,19.3,68,1608.1,5.3,70
2031-10-27,20,84,1046.1,6.5,80
2031-10-28,29.5,82,853.9,6.4,50
2031-10-29,21.6,89,1072.1,5.1,70
2031-10-30,27,46,1414.3,5.6,40
2031-10-31,28.4,31,1961.5,6.7,30
2031-11-01,11.1,55,1651.7,6.9,50
2031-11-02,13.1,51,1470.2,5.4,60
2031-11-03,19.2,88,1801.2,7.1,50
2031-11-04,22.7,52,1118.5,6.9,100
2031-11-05,20.5,73,1134.6,6.6,80
2031-11-06,25.1,58,990.3,7.8,60
2031-11-07,18.2,50,1244.7,7.4,90
2031-11-08,32.2,67,1377.3,6.5,70
2031-11-09,27,75,686.2,5.3,40
